cds_code,pdf,json
40104050145656,DNE,DNE
40104050145664,DNE,DNE
40104050145672,DNE,DNE
40104050145680,DNE,DNE
40104050145698,DNE,DNE
40104050145706,DNE,DNE
40104050145714,DNE,DNE
40104054030078,DNE,E
40104054030250,DNE,E
40104056106769,DNE,E
40322764035903,DNE,DNE
40687000000000,DNE,DNE
40687004030037,DNE,DNE
40687004030102,DNE,E
40687004030151,DNE,E
40687004030755,DNE,E
40687004036802,DNE,DNE
40687006042907,DNE,E
40687006042915,DNE,E
40687006042923,DNE,DNE
40687006042931,DNE,E
40687006042949,DNE,E
40687006042956,DNE,E
40687006042964,DNE,E
40687006093637,DNE,DNE
40687006107544,DNE,E
40687006111058,DNE,E
40687006117980,DNE,E
40687180000000,DNE,DNE
40687186042972,DNE,DNE
40687186042980,DNE,DNE
40687260000000,DNE,DNE
40687266042998,E,E
40687340000000,DNE,DNE
40687344030094,DNE,DNE
40687344032009,DNE,DNE
40687420000000,DNE,DNE
40687426043004,DNE,DNE
40687590000000,DNE,DNE
40687590110486,DNE,E
40687590125328,DNE,E
40687590140194,DNE,E
40687594030011,DNE,DNE
40687594030052,DNE,DNE
40687594030268,DNE,E
40687594030508,DNE,DNE
40687594030557,DNE,E
40687594033205,DNE,E
40687596043012,DNE,E
40687596043020,DNE,E
40687596043038,DNE,E
40687596043046,DNE,E
40687596043053,DNE,E
40687596043061,DNE,E
40687596043079,DNE,E
40687596043087,DNE,E
40687596043095,DNE,E
40687596043103,DNE,E
40687596043111,DNE,E
40687596043129,DNE,E
40687596109342,DNE,E
40687670000000,DNE,DNE
40687676043137,DNE,DNE
40687676043145,DNE,DNE
40687676043152,DNE,DNE
40687676043160,DNE,DNE
40687676043178,DNE,DNE
40687676101570,DNE,DNE
40687676108377,DNE,DNE
40687676109151,DNE,DNE
40687676113096,DNE,DNE
40687676114219,DNE,DNE
40687679011412,DNE,DNE
40687750000000,DNE,DNE
40687754030110,DNE,DNE
40687754030169,DNE,DNE
40687754035754,DNE,DNE
40687830000000,DNE,DNE
40687836043178,DNE,DNE
40687910000000,DNE,DNE
40687916043186,E,E
40688090000000,DNE,DNE
40688090118695,DNE,E
40688094030045,DNE,E
40688094034807,DNE,E
40688094036307,DNE,DNE
40688094036703,DNE,E
40688096043194,E,E
40688096043202,DNE,E
40688096043210,DNE,E
40688096043228,DNE,DNE
40688096043236,DNE,E
40688096043244,DNE,E
40688096043251,DNE,DNE
40688096043269,DNE,E
40688096043277,DNE,E
40688096043285,DNE,E
40688096043293,DNE,DNE
40688096043301,DNE,E
40688096059950,DNE,DNE
40688096067102,DNE,E
40688096096325,DNE,E
40688096097349,DNE,E
40688096103295,DNE,DNE
40688096110621,DNE,E
40688250000000,DNE,DNE
40688250108522,DNE,E
40688250114835,DNE,DNE
40688256043319,DNE,E
40688330000000,DNE,DNE
40688334030227,DNE,DNE
40688334037008,DNE,E
40688336043327,DNE,DNE
40688336043335,DNE,E
40688336043343,DNE,E
40688336103360,DNE,DNE
40688410000000,DNE,DNE
40688410120915,DNE,DNE
40688410125914,DNE,DNE
40688414030128,DNE,E
40688414030136,DNE,DNE
40688414030177,DNE,DNE
40688414030185,DNE,E
40688414037701,DNE,E
40688416043350,DNE,DNE
40688416106371,DNE,E
40688416112155,E,E
40688416118145,DNE,E
40747240000000,DNE,DNE
40747244090007,DNE,DNE
40754570000000,DNE,DNE
40754570119354,DNE,DNE
40754570123588,DNE,DNE
40754570138255,DNE,DNE
40754570141200,DNE,DNE
40754574030110,DNE,DNE
40754574030169,DNE,DNE
40754574030193,DNE,DNE
40754574030235,DNE,DNE
40754574030243,DNE,DNE
40754574035754,DNE,DNE
40754574035762,DNE,DNE
40754576043137,DNE,DNE
40754576043145,DNE,DNE
40754576043160,DNE,DNE
40754576101570,DNE,DNE
40754576108377,DNE,DNE
40754576109151,DNE,DNE
40754576113096,DNE,DNE
40754576117030,DNE,DNE
40754576900708,DNE,DNE
40754650000000,DNE,DNE
40754654030144,E,E
40754654030219,DNE,DNE
40754654032009,E,E
40754656042972,E,E
40754656042980,E,E
41104130000000,DNE,DNE
41104130113258,DNE,DNE
41104130113266,DNE,DNE
41104130113282,DNE,DNE
41104130113290,DNE,DNE
41104130113308,DNE,DNE
41104130113316,DNE,DNE
41104130113324,DNE,DNE
41104130113332,DNE,E
41104130113340,DNE,DNE
41104130117143,DNE,E
41104130128652,DNE,E
41104130135269,DNE,E
41104130145722,DNE,DNE
41104130145730,DNE,DNE
41104130145748,DNE,DNE
41104130145755,DNE,DNE
41104130145763,DNE,DNE
41104130145771,DNE,DNE
41104130145789,DNE,DNE
41104130145797,DNE,DNE
41104130145805,DNE,DNE
41104130145813,DNE,DNE
41104130145821,DNE,DNE
41104130145839,DNE,DNE
41104130145847,DNE,DNE
41104130145854,DNE,DNE
41104130145862,DNE,DNE
41104130145870,DNE,DNE
41104130145888,DNE,DNE
41104130145896,DNE,DNE
41104130145904,DNE,DNE
41104130145912,DNE,DNE
41104130145920,DNE,DNE
41104130145938,DNE,DNE
41104130145946,DNE,DNE
41104130145953,DNE,DNE
41104130145961,DNE,DNE
41104130145979,DNE,DNE
41104130145987,DNE,DNE
41104130145995,DNE,DNE
41104130146001,DNE,DNE
41104130146019,DNE,DNE
41104130164582,DNE,DNE
41104130164590,DNE,DNE
41104130164608,DNE,DNE
41104134130043,DNE,DNE
41104134130068,DNE,DNE
41104134130076,DNE,E
41104136045173,DNE,DNE
41104136045181,DNE,DNE
41104136045199,DNE,DNE
41104136045207,DNE,DNE
41104136045215,DNE,DNE
41104136045223,DNE,DNE
41104136045231,DNE,DNE
41104136045249,DNE,DNE
41104136069363,DNE,E
41104136071294,DNE,DNE
41104136089593,DNE,DNE
41104136093298,DNE,DNE
41104136093306,DNE,DNE
41104136093314,DNE,DNE
41104136094817,DNE,DNE
41104136095251,DNE,DNE
41104136095269,DNE,DNE
41104136095277,DNE,DNE
41104136095285,DNE,DNE
41104136095293,DNE,DNE
41104136097091,DNE,DNE
41104136097109,DNE,DNE
41104136097117,DNE,DNE
41104136098594,DNE,DNE
41104136098602,DNE,DNE
41104136099741,DNE,DNE
41104136103865,DNE,DNE
41688580000000,DNE,DNE
41688580120162,DNE,DNE
41688586043392,DNE,DNE
41688586043400,DNE,DNE
41688586043418,DNE,DNE
41688660000000,DNE,DNE
41688660121111,DNE,E
41688666043426,DNE,DNE
41688666043434,DNE,E
41688666043442,DNE,E
41688666043459,DNE,E
41688666043467,DNE,DNE
41688666043475,DNE,E
41688666043483,DNE,E
41688666114771,DNE,E
41688740000000,DNE,DNE
41688746043491,DNE,DNE
41688746043509,DNE,DNE
41688746043517,DNE,DNE
41688820000000,DNE,DNE
41688820107565,DNE,DNE
41688820119818,DNE,DNE
41688820133157,DNE,E
41688826043525,DNE,E
41688826043533,DNE,DNE
41688826043541,DNE,E
41688826043558,DNE,DNE
41688826043566,DNE,E
41688826043574,DNE,E
41688826043582,DNE,DNE
41688826043590,DNE,E
41688826043608,DNE,E
41688900000000,DNE,DNE
41688904130019,DNE,DNE
41688904130027,DNE,DNE
41688904132817,DNE,DNE
41688906043616,DNE,E
41688906043624,DNE,DNE
41688906043632,DNE,DNE
41688906043640,DNE,DNE
41688906043657,DNE,DNE
41688906043665,DNE,DNE
41689080000000,DNE,DNE
41689086043673,E,E
41689086043681,E,E
41689086043699,E,E
41689086043707,E,E
41689160000000,DNE,DNE
41689160112284,DNE,E
41689160159764,DNE,DNE
41689160159772,DNE,DNE
41689160159780,DNE,DNE
41689160159798,DNE,DNE
41689160164699,DNE,DNE
41689166043715,DNE,DNE
41689166043723,DNE,E
41689166043731,DNE,DNE
41689166043749,DNE,DNE
41689166043756,DNE,E
41689166043764,DNE,DNE
41689166043772,DNE,E
41689166043780,DNE,E
41689166043798,DNE,E
41689166043806,DNE,E
41689166043814,DNE,DNE
41689166043822,DNE,E
41689166043830,DNE,DNE
41689166043848,DNE,E
41689166043855,DNE,E
41689166043863,DNE,DNE
41689166043871,DNE,E
41689166043889,DNE,DNE
41689166043897,DNE,E
41689166043905,DNE,E
41689166043913,DNE,E
41689166115364,DNE,E
41689166118335,DNE,DNE
41689169011420,DNE,DNE
41689240000000,DNE,DNE
41689240127548,E,E
41689244133336,DNE,DNE
41689244133393,DNE,E
41689244135075,DNE,E
41689244137006,DNE,DNE
41689244137535,DNE,E
41689244137592,DNE,E
41689244137790,DNE,E
41689320000000,DNE,DNE
41689320105874,DNE,E
41689320132217,DNE,E
41689320132266,DNE,DNE
41689324130126,DNE,E
41689326043921,DNE,DNE
41689326043939,DNE,E
41689326043947,DNE,DNE
41689326043954,DNE,DNE
41689326043962,DNE,DNE
41689326043970,DNE,DNE
41689326043988,DNE,DNE
41689326043996,DNE,DNE
41689326044002,DNE,DNE
41689326044010,DNE,DNE
41689326044028,DNE,DNE
41689326044036,DNE,DNE
41689326044044,DNE,E
41689326044051,DNE,E
41689326044069,DNE,E
41689400000000,DNE,DNE
41689404130035,DNE,DNE
41689404130050,DNE,DNE
41689404135331,DNE,E
41689406044077,DNE,E
41689406044085,DNE,E
41689570000000,DNE,DNE
41689576044093,DNE,E
41689576044101,DNE,DNE
41689576044119,DNE,DNE
41689576044127,DNE,E
41689650000000,DNE,DNE
41689656044135,DNE,E
41689656044143,DNE,DNE
41689656044150,DNE,E
41689656044168,DNE,E
41689656044176,DNE,E
41689730000000,DNE,DNE
41689736044184,DNE,DNE
41689736044192,DNE,DNE
41689736044200,DNE,DNE
41689736044218,DNE,DNE
41689736044226,DNE,DNE
41689736044234,DNE,DNE
41689736044242,DNE,DNE
41689736044259,DNE,DNE
41689736044267,DNE,DNE
41689810000000,DNE,DNE
41689816044275,DNE,E
41689816044283,DNE,E
41689816044291,DNE,DNE
41689990000000,DNE,DNE
41689990100032,DNE,DNE
41689990109561,DNE,DNE
41689990126649,E,E
41689990131409,DNE,DNE
41689990134197,DNE,E
41689990135608,DNE,E
41689990136093,E,E
41689994130118,DNE,DNE
41689996044309,E,E
41689996044317,DNE,DNE
41689996044325,E,E
41689996044333,DNE,DNE
41689996044341,DNE,DNE
41689996044358,DNE,DNE
41689996044366,DNE,DNE
41689996044374,DNE,DNE
41689996044382,DNE,DNE
41689996044390,DNE,DNE
41689996044408,DNE,DNE
41689996044416,DNE,DNE
41689996108658,DNE,DNE
41689996114045,DNE,DNE
41689996114953,DNE,DNE
41689996116826,DNE,DNE
41690050000000,DNE,DNE
41690050110056,DNE,DNE
41690050127282,DNE,E
41690050132068,DNE,E
41690050132076,DNE,E
41690050159806,DNE,DNE
41690050159814,DNE,DNE
41690050159822,DNE,DNE
41690050159830,DNE,DNE
41690050159848,DNE,DNE
41690050159855,DNE,DNE
41690050159863,DNE,DNE
41690054130100,DNE,DNE
41690056044424,E,E
41690056044432,E,E
41690056044440,DNE,DNE
41690056044457,DNE,DNE
41690056044465,DNE,DNE
41690056044473,E,E
41690056044481,DNE,DNE
41690056044499,E,E
41690056044507,E,E
41690056044515,DNE,DNE
41690056044523,DNE,DNE
41690056044531,E,E
41690056044549,DNE,DNE
41690056044556,E,E
41690056044564,DNE,DNE
41690056044572,E,E
41690056044580,E,E
41690056044598,E,E
41690056044606,DNE,DNE
41690056069850,DNE,DNE
41690056069868,DNE,DNE
41690056101950,DNE,DNE
41690056102941,E,E
41690056114037,DNE,DNE
41690056115026,E,E
41690056904478,DNE,DNE
41690056987614,DNE,DNE
41690130000000,DNE,DNE
41690130159871,DNE,DNE
41690130159889,DNE,DNE
41690136044010,E,E
41690136044614,E,E
41690136044622,DNE,DNE
41690136044630,DNE,DNE
41690136044648,E,E
41690136044655,DNE,DNE
41690136044663,DNE,DNE
41690136044671,E,E
41690136044689,DNE,DNE
41690136044697,E,E
41690136044705,DNE,DNE
41690136044713,DNE,DNE
41690210000000,DNE,DNE
41690210101279,DNE,DNE
41690210126961,DNE,DNE
41690210133645,DNE,E
41690210138685,DNE,E
41690216044721,DNE,E
41690216044739,DNE,E
41690216044747,DNE,E
41690216044754,DNE,E
41690216044762,DNE,DNE
41690216044770,DNE,E
41690216044788,DNE,E
41690216112213,DNE,E
41690390000000,DNE,DNE
41690390110650,DNE,DNE
41690390123497,DNE,DNE
41690390136242,E,E
41690390140137,E,E
41690390159897,DNE,DNE
41690390159905,DNE,DNE
41690390159913,DNE,DNE
41690390159921,DNE,DNE
41690390165001,DNE,DNE
41690390165019,DNE,DNE
41690390165027,DNE,DNE
41690396044796,E,E
41690396044804,E,E
41690396044812,E,E
41690396044820,DNE,DNE
41690396044838,E,E
41690396044846,E,E
41690396044853,E,E
41690396044861,E,E
41690396044879,DNE,DNE
41690396044887,E,E
41690396044895,E,E
41690396044903,E,E
41690396044911,E,E
41690396044929,DNE,DNE
41690396044937,DNE,DNE
41690396044945,E,E
41690396044952,E,E
41690396044960,E,E
41690396044978,E,E
41690396044986,E,E
41690396044994,E,E
41690396045009,DNE,DNE
41690396045017,E,E
41690396045025,DNE,DNE
41690396112650,E,E
41690396114201,DNE,DNE
41690470000000,DNE,DNE
41690470128165,DNE,DNE
41690470129759,DNE,E
41690470135814,DNE,E
41690470142497,DNE,DNE
41690474130092,DNE,DNE
41690474130217,DNE,E
41690474130472,DNE,E
41690474130738,DNE,E
41690474132031,DNE,DNE
41690474133070,DNE,E
41690474134557,DNE,E
41690474135265,DNE,DNE
41690474136347,DNE,DNE
41690474136370,DNE,E
41690620000000,DNE,DNE
41690620112722,E,E
41690620118232,DNE,DNE
41690620119503,E,E
41690620125120,DNE,DNE
41690620126722,DNE,E
41690620127019,DNE,DNE
41690620138420,DNE,E
41690620139915,DNE,E
41690624130084,DNE,DNE
41690624130993,DNE,E
41690624133658,DNE,DNE
41690624133716,DNE,E
41690624135596,DNE,DNE
41690624135687,DNE,E
41690624136115,DNE,DNE
41690624136636,DNE,DNE
41690624136693,DNE,E
41690624138053,DNE,E
41690700000000,DNE,DNE
41690700127563,DNE,E
41690700131730,DNE,E
41690700159954,DNE,DNE
41690700159962,DNE,DNE
41690700164707,DNE,DNE
41690704130324,DNE,E
41690704132551,DNE,E
41690704137212,DNE,DNE
41690704137279,DNE,E
41690706045033,DNE,DNE
41690706045041,DNE,E
41690706045058,DNE,DNE
41690706045066,DNE,DNE
41690706045074,DNE,DNE
41690706045082,DNE,E
41690706045090,DNE,E
41690706045108,DNE,E
41690706045116,DNE,E
41690706045124,DNE,DNE
41690706045132,DNE,E
41690706045140,DNE,E
41690706045157,DNE,E
41690706059976,DNE,E
41690706059984,DNE,E
41690706059992,DNE,DNE
41690706067128,DNE,E
41690706068282,DNE,E
41690880000000,DNE,DNE
41690886045165,DNE,E
41745590000000,DNE,DNE
41745594190013,DNE,DNE
41764300000000,DNE,DNE
41764300110015,DNE,DNE
41765880000000,DNE,DNE
42104210000000,DNE,DNE
42104210108654,DNE,DNE
42104210116855,DNE,DNE
42104210126946,DNE,DNE
42104210127027,DNE,DNE
42104210146027,DNE,DNE
42104210146035,DNE,DNE
42104210146043,DNE,DNE
42104210146050,DNE,DNE
42104210146068,DNE,DNE
42104210146076,DNE,DNE
42104210146084,DNE,DNE
42104210146092,DNE,DNE
42104214230041,DNE,DNE
42104214230058,DNE,DNE
42104214230066,DNE,DNE
42104214230108,DNE,DNE
42104214230116,DNE,DNE
42104214230124,DNE,DNE
42104214230157,DNE,E
42104214230207,DNE,E
42104214232815,DNE,DNE
42104214233375,DNE,DNE
42104216069223,DNE,E
42104216092860,DNE,DNE
42104216093645,DNE,DNE
42104216093652,DNE,DNE
42104216093660,DNE,DNE
42104216094510,DNE,DNE
42104216094528,DNE,DNE
42104216094536,DNE,DNE
42104216094544,DNE,DNE
42104216094551,DNE,DNE
42104216100291,DNE,DNE
42104216103634,DNE,DNE
42104216103642,DNE,DNE
42104216103659,DNE,DNE
42104216103667,DNE,DNE
42104216103675,DNE,DNE
42104216103683,DNE,DNE
42691040000000,DNE,DNE
42691046045256,DNE,E
42691120000000,DNE,DNE
42691120111773,E,E
42691120124255,DNE,E
42691120127704,DNE,DNE
42691120137877,DNE,E
42691120137885,DNE,E
42691126045264,DNE,E
42691200000000,DNE,DNE
42691200102848,DNE,E
42691200102855,DNE,E
42691200102863,DNE,E
42691200131623,DNE,E
42691200139824,DNE,E
42691206045272,DNE,E
42691206045959,DNE,E
42691206045967,DNE,E
42691206045975,DNE,E
42691206045991,DNE,E
42691206046007,DNE,E
42691206046015,DNE,E
42691206046023,DNE,E
42691206046031,DNE,E
42691206046049,DNE,E
42691206046056,DNE,E
42691206046064,DNE,E
42691206107007,DNE,E
42691206107940,DNE,DNE
42691206109268,DNE,E
42691206119812,DNE,E
42691206119820,DNE,E
42691380000000,DNE,DNE
42691386045280,E,E
42691386119804,E,E
42691460000000,DNE,DNE
42691460102129,DNE,E
42691460160002,DNE,DNE
42691464230181,DNE,DNE
42691464230579,DNE,DNE
42691464230587,DNE,E
42691464230595,DNE,DNE
42691466045298,DNE,E
42691466045306,DNE,E
42691466045314,DNE,DNE
42691466045322,DNE,E
42691466060008,DNE,E
42691466094866,DNE,DNE
42691530000000,DNE,DNE
42691610000000,DNE,DNE
42691616045348,DNE,E
42691790000000,DNE,DNE
42691796045355,DNE,E
42691796045363,DNE,DNE
42691796045371,DNE,E
42691796118434,DNE,E
42691870000000,DNE,DNE
42691876045389,DNE,DNE
42691950000000,DNE,DNE
42691950123034,DNE,DNE
42691950160010,DNE,DNE
42691950160028,DNE,DNE
42691950160036,DNE,DNE
42691954230033,DNE,DNE
42691956045397,DNE,DNE
42691956045405,E,E
42691956045413,DNE,DNE
42691956045421,E,E
42691956045439,DNE,DNE
42691956045447,E,E
42691956045454,DNE,DNE
42691956045462,E,E
42691956045470,E,E
42691956045488,E,E
42691956045496,E,E
42691956045504,E,E
42691956067110,E,E
42691959011438,DNE,DNE
42692030000000,DNE,DNE
42692030136564,DNE,DNE
42692036045512,DNE,E
42692036045520,DNE,E
42692110000000,DNE,DNE
42692116045538,DNE,E
42692116045546,DNE,E
42692116045553,DNE,E
42692290000000,DNE,DNE
42692290100651,DNE,E
42692290116921,DNE,DNE
42692290117788,DNE,DNE
42692290132738,DNE,E
42692294230454,DNE,E
42692294233003,DNE,DNE
42692294233029,DNE,E
42692294233060,DNE,E
42692296045561,DNE,E
42692296045579,DNE,E
42692296045587,DNE,E
42692296045595,DNE,E
42692296045603,DNE,DNE
42692296045611,DNE,E
42692296045629,DNE,E
42692296045637,DNE,DNE
42692296045645,DNE,E
42692296045652,DNE,DNE
42692296045660,DNE,E
42692296045686,DNE,DNE
42692296045694,DNE,DNE
42692296060016,DNE,E
42692296060024,DNE,E
42692296068886,DNE,DNE
42692296068894,DNE,DNE
42692296068902,DNE,E
42692296072060,DNE,DNE
42692296116271,DNE,DNE
42692370000000,DNE,DNE
42692450000000,DNE,DNE
42692454230199,DNE,DNE
42692456045710,DNE,DNE
42692520000000,DNE,DNE
42692526045728,DNE,E
42692600000000,DNE,DNE
42692600116434,DNE,E
42692600141168,DNE,E
42692600160044,DNE,DNE
42692606045330,DNE,DNE
42692606045702,DNE,E
42692606045736,DNE,E
42692606045744,DNE,E
42692606045751,DNE,E
42692606045769,DNE,DNE
42692606045777,DNE,E
42692606045785,DNE,E
42692606045793,DNE,E
42692606045801,DNE,E
42692780000000,DNE,DNE
42692780118869,DNE,DNE
42692786045843,DNE,DNE
42692786045868,DNE,DNE
42692786045876,DNE,DNE
42692786045900,DNE,DNE
42692786045942,DNE,DNE
42692786069579,DNE,DNE
42692786069876,DNE,DNE
42692786097299,DNE,DNE
42692786097307,DNE,DNE
42692786113591,DNE,DNE
42692789011446,DNE,DNE
42692860000000,DNE,DNE
42692860118877,DNE,DNE
42692864230017,DNE,DNE
42692864230082,DNE,DNE
42692864230132,DNE,DNE
42692864235669,DNE,DNE
42692866045843,DNE,DNE
42692866107825,DNE,DNE
42692866118301,DNE,DNE
42693020000000,DNE,DNE
42693026045959,DNE,DNE
42693026045967,DNE,DNE
42693026045975,DNE,DNE
42693026045983,DNE,DNE
42693026045991,DNE,DNE
42693026046007,DNE,DNE
42693026046015,DNE,DNE
42693026046023,DNE,DNE
42693026046031,DNE,DNE
42693026046049,DNE,DNE
42693026046056,DNE,DNE
42693026046064,DNE,DNE
42693026107007,DNE,DNE
42693029011453,DNE,DNE
42693100000000,DNE,DNE
42693100102285,DNE,E
42693100113415,DNE,DNE
42693104230025,DNE,DNE
42693104231205,DNE,DNE
42693104231452,DNE,E
42693104234613,DNE,E
42693104236030,DNE,E
42693280000000,DNE,DNE
42693284230074,DNE,E
42693284236345,E,E
42693360000000,DNE,DNE
42693360120840,DNE,DNE
42693366046072,DNE,DNE
42693366103402,DNE,DNE
42693440000000,DNE,DNE
42693446046080,DNE,DNE
42745670000000,DNE,DNE
42745674290011,DNE,DNE
42745674290029,DNE,DNE
42750100000000,DNE,DNE
42750100134866,DNE,DNE
42750100135590,DNE,DNE
42750100136630,DNE,DNE
42750100138891,DNE,E
42750100162602,DNE,DNE
42750104230173,E,E
42750104231205,E,E
42750106045389,E,E
42767860000000,DNE,DNE
42767860120402,DNE,E
42767860123885,DNE,E
42767860134387,DNE,DNE
42767860164087,DNE,DNE
42767860164095,DNE,DNE
42767860164103,DNE,DNE
42767860164111,DNE,DNE
42767860164129,DNE,DNE
42767864230090,DNE,DNE
42767864230140,DNE,DNE
42767864230165,DNE,DNE
42767864231726,DNE,E
42767864232690,DNE,E
42767864235230,DNE,E
42767864235727,DNE,E
42767866045819,DNE,E
42767866045827,DNE,E
42767866045835,DNE,E
42767866045850,DNE,E
42767866045884,DNE,E
42767866045892,DNE,E
42767866045918,DNE,E
42767866045926,DNE,E
42767866045934,DNE,E
42767866060032,DNE,E
42767866060040,DNE,E
42767866060057,DNE,E
42767866062095,DNE,E
42767866095962,DNE,DNE
42767866111603,DNE,E
42767866116297,DNE,DNE
42767866116875,DNE,E
42767866118202,DNE,E
42769500000000,DNE,DNE
42769500132894,DNE,DNE
42771980000000,DNE,DNE
42771980138362,DNE,E
42772060000000,DNE,DNE
42772060138370,DNE,E
42772140000000,DNE,DNE
42772140138388,DNE,E
42772220000000,DNE,DNE
42772220138396,DNE,E
43104390000000,DNE,DNE
43104390100339,DNE,DNE
43104390102905,DNE,DNE
43104390106534,DNE,E
43104390108308,DNE,DNE
43104390111179,DNE,DNE
43104390111567,DNE,DNE
43104390111880,DNE,E
43104390113431,DNE,E
43104390113704,DNE,E
43104390116814,DNE,E
43104390117200,DNE,DNE
43104390119024,DNE,E
43104390120261,DNE,DNE
43104390120642,DNE,E
43104390121483,DNE,E
43104390121780,DNE,DNE
43104390123257,DNE,E
43104390123281,DNE,E
43104390123794,E,E
43104390124065,DNE,E
43104390125302,DNE,DNE
43104390125781,DNE,E
43104390125799,DNE,E
43104390126045,DNE,DNE
43104390127480,DNE,DNE
43104390127969,DNE,E
43104390128090,DNE,DNE
43104390129213,DNE,E
43104390129262,DNE,DNE
43104390131110,DNE,E
43104390131748,DNE,E
43104390132001,DNE,DNE
43104390132530,DNE,E
43104390133496,DNE,E
43104390135087,DNE,E
43104390136655,DNE,DNE
43104390146100,DNE,DNE
43104390146118,DNE,DNE
43104390146126,DNE,DNE
43104390146134,DNE,DNE
43104390146142,DNE,DNE
43104390146159,DNE,DNE
43104390146167,DNE,DNE
43104390146175,DNE,DNE
43104390146183,DNE,DNE
43104390146191,DNE,DNE
43104390146209,DNE,DNE
43104390146217,DNE,DNE
43104390146225,DNE,DNE
43104390146233,DNE,DNE
43104390146241,DNE,DNE
43104390146258,DNE,DNE
43104390146266,DNE,DNE
43104394330098,DNE,DNE
43104394330106,DNE,DNE
43104394330114,DNE,DNE
43104394330155,DNE,DNE
43104394330163,DNE,DNE
43104394330171,DNE,DNE
43104394330189,DNE,DNE
43104394330254,DNE,E
43104394330320,DNE,E
43104394330395,DNE,DNE
43104394330577,DNE,DNE
43104394330650,DNE,DNE
43104394333472,DNE,DNE
43104396049530,DNE,DNE
43104396049548,DNE,DNE
43104396049555,DNE,DNE
43104396066401,DNE,DNE
43104396066419,DNE,DNE
43104396066427,DNE,DNE
43104396066435,DNE,DNE
43104396068944,DNE,DNE
43104396068951,DNE,DNE
43104396069371,DNE,E
43104396071559,DNE,DNE
43104396085385,DNE,DNE
43104396085476,DNE,DNE
43104396085484,DNE,DNE
43104396085492,DNE,DNE
43104396085500,DNE,DNE
43104396085518,DNE,DNE
43104396085526,DNE,DNE
43104396085534,DNE,DNE
43104396092720,DNE,DNE
43104396092894,DNE,DNE
43104396092902,DNE,DNE
43104396093124,DNE,DNE
43104396093132,DNE,DNE
43104396095970,DNE,DNE
43104396096770,DNE,DNE
43104396096788,DNE,DNE
43104396100481,DNE,DNE
43104396100499,DNE,DNE
43104396100507,DNE,DNE
43104396100515,DNE,DNE
43104396100523,DNE,DNE
43104396100531,DNE,DNE
43104396100549,DNE,DNE
43104396100556,DNE,DNE
43104396100564,DNE,DNE
43104396100572,DNE,DNE
43104396100580,DNE,DNE
43104396100598,DNE,DNE
43104396100606,DNE,DNE
43104396100614,DNE,DNE
43104396100622,DNE,DNE
43104396101083,DNE,DNE
43104396102495,DNE,DNE
43104396102503,DNE,DNE
43104396102511,DNE,DNE
