cds_code,year_built,max_sqft
19734526022297,1965,
19734526022305,1965,
19734526022321,1965,
19734526022347,1965,
19734526022354,1965,
19734526022362,1965,
19734526022388,1965,
19734526022404,1965,
19734526022412,1965,
19734526103352,1965,
19734601932862,1965,
19734601937747,1965,
19734601939149,1965,
19734606023352,1965,
19734606023360,1965,
19734606023378,1965,
19734606023386,1965,
19734606023402,1965,
19734606095467,1965,
19734606096358,1965,
19734606100309,1965,
19734606106918,1965,
19734606108336,1965,
19734606108344,1965,
19752911995810,1965,
19752911996016,1965,
19752911996081,1965,
19752916022420,1965,
19752916022438,1965,
19752916022453,1965,
19752916022461,1965,
19752916022479,1965,
19752916022487,1965,
19753090127100,1965,
19753090131383,1965,
19753090131987,1965,
19753090132654,1965,
19753090134619,1965,
19753090135145,1965,
19753090136531,1965,
19753090136648,1965,
19753090137703,1965,
19753090137786,1965,
19753090138297,1965,
19753091995786,1965,
19753096107494,1965,
19753096115679,1965,
19753331935808,1965,
19753336020325,1965,
19753336020358,1965,
19753336020390,1965,
19753336020408,1965,
19753336020416,1965,
19753336115307,1965,
19753410116285,1965,
19753410141721,1965,
19753411937143,1965,
19753411995752,1965,
19753416021992,1965,
19753416022008,1965,
19753416022024,1965,
19753416022032,1965,
19753416022081,1965,
19753416022099,1965,
19753416022107,1965,
19753416022115,1965,
19753416022149,1965,
19753416022156,1965,
19756636120158,1965,
19757131930163,1965,
19757131934553,1965,
19757131937697,1965,
19757136011001,1965,
19757136011019,1965,
19757136011027,1965,
19757136011035,1965,
19757136011043,1965,
19757136011050,1965,
19757136011068,1965,
19757136011076,1965,
19757136011084,1965,
19757136011092,1965,
19757136011100,1965,
19757136011118,1965,
19757136011126,1965,
19768690119016,1965,
19768690119636,1965,
19768690128728,1965,
19768690131128,1965,
19768690138545,1965,
19768696023808,1965,
19768696023816,1965,
19768696023824,1965,
19772890109942,1965,
20102070117184,1965,
20102072030153,1965,
20102072030229,1965,
20102076077200,1965,
20651776023865,1965,
20651776023923,1965,
20651850129015,1965,
20651856024087,1965,
20651856024111,1965,
20651856101521,1965,
20651856113922,1965,
20652012030047,1965,
20652430100016,1965,
20652430107938,1965,
20652430109694,1965,
20652430109702,1965,
20652430110957,1965,
20652430110965,1965,
20652430113050,1965,
20652430116970,1965,
20652430118950,1965,
20652430123620,1965,
20652430129544,1965,
20652430131086,1965,
20652430134510,1965,5250
20652430135079,1965,
20652430139691,1965,
20652432035640,1965,
20652432035707,1965,
20652436023949,1965,
20652436023964,1965,
20652436023972,1965,
20652436023980,1965,
20652436023998,1965,
20652436024004,1965,
20652436024012,1965,
20652436024020,1965,
20652436024046,1965,
20652436024053,1965,
20652436105951,1965,
20652436107122,1965,
20652436112312,1965,
20652436112973,1965,
20652766024095,1965,
20755800140665,1965,
20755802030161,1965,
20755802030203,1965,
20755802030211,1965,
20755806100820,1965,
20755806103824,1965,
20764140115527,1965,
20764140115550,1965,
20764142030013,1965,
20764142030039,1965,
20764142030070,1965,
20764142030104,1965,
20764142030237,1965,
20764146023915,1965,
20764146110019,1965,
20764146110076,1965,
20764146113914,1965,
21102150135350,1965,
21653186024160,1864,
21653186024194,1965,
21653186024202,1965,
21653186024244,1965,
21653346024319,1965,
21653346068308,1965,
21653596024335,1965,
21653596024343,1965,
21653670129148,1965,
21653676024350,1965,
21653676024376,1965,
21654096024483,1965,
21654170124081,1965,
21654172130045,1965,
21654172132264,1965,
21654172132272,1965,
21654172133056,1965,
21654176024491,1965,
21654176024509,1965,
21654176024517,1965,
21654176024525,1965,
21654176024558,1965,
21654176024574,1965,
21654176024582,1965,
21654176024590,1965,
21654176058614,1965,
21654176113229,1965,
21654256024616,1965,
21654256024632,1965,
21654256024657,1965,
21654336024673,1965,
21654586024756,1965,
21654586024764,1965,
21654586024772,1965,
21654586024780,1965,
21654586024814,1965,
21654586024830,1965,
21654586024863,1965,
21654586058622,1965,
21654662133254,1965,
21654662133262,1965,
21654662134005,1965,
21654746024889,1965,
21654822130078,1965,
21654822131340,1965,
21654822132587,1965,
21654822133692,1965,
21654822134419,1965,
22102232230050,1965,
22102232230100,1965,
22102236105308,1965,
22655320125823,1965,
22655320132258,1965,
22655322230035,1965,
22655322230068,1965,
22655322230076,1965,
22655322230084,1965,
22655322235356,1965,
22655326025001,1965,
22655326025035,1965,
22655326025050,1965,
22655326025068,1965,
22655326103477,1965,
23102310110023,1965,
23102312330124,1965,
23102312330447,1965,
23655402330900,1965,
23655406025084,1958,
23655576025092,1965,
23655576116669,1965,
23655652330215,1965,
23655652330355,1965,
23655652331361,1965,
23655656025100,1965,
23655656025126,1965,
23655656061667,1965,
23655656119184,1965,
23655812330090,1965,
23655812330306,1965,
23655812333185,1965,
23655816025142,1965,
23655816025167,1965,
23655816116149,1965,
23655992333649,1965,
23656072330033,1965,
23656072330272,1965,
23656072334563,1965,
23656076025175,1965,
23656150101147,1965,
23656150115055,1965,
23656150128280,1965,
23656150140814,1965,
23656152330413,1965,
23656152330454,1965,
23656152334704,1965,
23656152335024,1965,
23656156025183,1965,
23656156025191,1965,
23656156025217,1965,
23656156025225,1965,
23656156025233,1965,
23656156025274,1965,
23656156114581,1965,
23656156117386,1965,
23656230112300,1965,
23656230125658,1965,
23656230136887,1965,
23656232330363,1965,
23656232335487,1965,
23656236025282,1965,
23656236025290,1965,
23656236104590,1965,
23656236108369,1965,
23738660107250,1965,
23738662330041,1965,
23738662330116,1965,
23738666025241,1965,
23739162330223,1965,
23739162332260,1965,
23739166025308,1965,
23752180141747,1965,
23752182330207,1965,
23752182332724,1965,
23752186025118,1965,
23752186111074,1965,
24102490106518,1965,
24102490138032,1965,
24102492430056,1965,
24102492430148,1965,
24102492430163,1965,
24102492430171,1965,
24102496068498,1965,
24102496069199,1965,
24656310101402,1965,
24656310126771,1965,
24656310141911,1965,
24656316025316,1965,
24656316025324,1965,
24656316025332,1965,
24656316025340,1965,
24656316025357,1965,
24656316025365,1965,
24656316025373,1965,
24656316113161,1965,
24656496025381,1965,
24656496025399,1965,
24656806025456,1965,
24656982430080,1965,
24656982430106,1965,
24656982432409,1965,
24656986025464,1965,
24656986025472,1965,
24656986109458,1965,
24657226025498,1965,
24657302430064,1965,
24657302433001,1965,
24657486025506,1965,
24657486025514,1965,
24657486025522,1965,
24657486109649,1965,
24657550102624,1965,
24657550119073,1965,
24657550120923,1965,
24657550127597,1965,
24657550133413,1965,
24657550136895,1965,
24657550139675,1965,
24657552431492,1965,
24657552434207,1965,
24657556025530,1965,
24657556025548,1965,
24657556025555,1965,
24657556025563,1965,
24657556025571,1965,
24657556058689,1965,
24657556116156,1965,
24657890107672,1965,
24657890127373,1965,
24657892430049,1965,
24657892430098,1965,
24657892430205,1965,
24657892430601,1965,
24657892433605,1965,
24657892435204,1965,
24657892439602,1965,
24658136025779,1965,
24658396025795,1965,
24658620114074,1965,
24658626025811,1965,
24658626111991,1965,
24658700111294,1965,
24658706025829,1965,
24658706025837,1965,
24658706109425,1965,
24736192430031,1965,
24736192431807,1965,
24736196025720,1965,
24736196025746,1965,
24736196103766,1965,
24737266025803,1965,
24753170123091,1965,
24753172430015,1965,
24753172431203,1965,
24753176025423,1965,
24753176025431,1965,
24753176112940,1965,
24753660105817,1965,
24753660131862,1965,
24753662430114,1965,
24753666025407,1965,
24753666025415,1965,
25102566069314,1965,
25658962537702,1965,
25658966025902,1965,
25735852530020,1965,
25735852530111,1965,
25735852535409,1965,
25735856025845,1965,
25735856025886,1965,
25735856058697,1965,
25735934737250,1965,
25735936025894,1965,
26102640128645,1965,
26102642630028,1965,
26736682633006,1965,
26736682635001,1965,
26736686025910,1965,
26736686025928,1965,
26736686025936,1965,
26736686025951,1965,
27102720112177,1965,
27102720116491,1965,
27102720124297,1965,
27102722730232,1965,
27102722730265,1965,
27102726069512,1965,
27102726119663,1965,
27659610127456,1965,
27659610141507,1965,
27659616025977,1965,
27659616025985,1965,
27659616025993,1965,
27659616026009,1965,
27659616101802,1965,
27659616106959,1965,
27659616109466,1965,
27659616113542,1965,
27659616115232,1965,
27659616117691,1965,
27659616120273,1965,
27659870118687,1965,
27659872730018,1965,
27659872730414,1965,
27659876026025,1965,
27659876026033,1965,
27659876026041,1965,
27659876026074,1965,
27659956026082,1965,
27660276026108,1965,
27660500107292,1965,
27660506026124,1965,
27660506026132,1965,
27660506106777,1965,
27660680141010,1965,
27660682730083,1965,
27660682730174,1965,
27660682732170,1965,
27660766026140,1965,
27660920111435,1965,
27660920112896,1965,
27660920115642,1965,
27660920124602,1965,
27660920129239,1965,
27660922730240,1965,
27660922732253,1965,
27660922732808,1965,
27660922735348,1965,
27660926026181,1965,
27660926026207,1965,
27660926026249,1965,
27660926026256,1965,
27660926026280,1965,
27660926026314,1965,
27660926026355,1965,
27660926058713,1965,
27660926058721,1965,
27660926058739,1965,
27660926118962,1965,
27661342731115,1965,
27661342733657,1965,
27661346026470,1965,
27661346026496,1965,
27661346058754,1965,
27661676026629,1965,
27661756026637,1965,
27661836026645,1965,
27662256026694,1965,
27662256115182,1965,
27662336026702,1965,
27662336026710,1965,
27662336092688,1965,
27738252730034,1965,
27738252730125,1965,
27738252730141,1965,
27738256026397,1965,
27738256026405,1965,
27738256026413,1965,
27738256026421,1965,
27738256026447,1965,
27751500118349,1965,
27751502730133,1965,
27754400106112,1965,
27754400106336,1965,
27754400111088,1965,
27754402730190,1965,
27754406026678,1965,
27754406026686,1965,
27754406105472,1965,
27754406118756,1965,
27754732730885,1965,
27754736026090,1965,
27754736066955,1965,
28102800142034,1965,
28102802830073,1965,
28102802830099,1965,
28662586026751,1965,
28662660101964,1965,
28662660108605,1965,
28662660109140,1965,
28662660121087,1965,
28662660137992,1965,
28662662830016,1965,
28662662830115,1965,
28662662830149,1965,
28662662835601,1965,
28662666026769,1965,
28662666026777,1965,
28662666026785,1965,
28662666026827,1965,
28662666026850,1965,
28662666026876,1965,
28662666026892,1965,
28662666026900,1965,
28662666026918,1965,
28662666026934,1965,
28662666026942,1965,
28662666026967,1965,
28662666026975,1965,
28662666026983,1965,
28662666058788,1965,
28662666058796,1965,
28662666113302,1965,
28662666115240,1965,
28662826027015,1965,
28662900142216,1965,
28662902837102,1965,
28662906027031,1965,
28662906027049,1965,
28662906117964,1965,
29102980114314,1965,
29102980114322,1965,
29102980114330,1965,
29102980116681,1965,
29102980126219,1965,
29102980126227,1965,
29102980130823,1965,
29102982930147,1965,
29102986077226,1965,
29663160125013,1965,
29663166027080,1965,
29663246027098,1965,
29663320125955,1965,
29663326027122,1965,
29663326106157,1965,
29663326111140,1965,
29663406027148,1965,
29663406097315,1965,
29663570112367,1965,
29663570124834,1965,
29663572930030,1965,
29663572930048,1965,
29663572930071,1965,
29663572935500,1965,
29663730136424,1965,
29663736094981,1965,
29663736101018,1965,
29663736105811,1965,
29664070128629,1965,
29664076027197,1965,
29664156089403,1965,
29768776027189,1965,
29768776110746,1965,
29768776111371,1965,
30103060126037,1965,
30103060132613,1965,
30103060132910,1965,
30103060133785,1965,
30103060133959,1965,
30103060133983,1965,
30103060134056,1965,
30103060134239,1965,
30103060134288,1965,
30103060134841,1965,
30103060134940,1965,
30103060137000,1965,
30103060137976,1965,
30103060138800,1965,
30103060139352,1965,
30103060139469,1965,
30103060140822,1965,
30103060141978,1965,
30103060142026,1965,
30103063030426,1965,
30103063030632,1965,
30103063030723,1965,
30103063030764,1965,
30103066069553,1965,
30647666020127,1965,
30647666020150,1965,
30647666020176,1965,
30647666020192,1965,
30647666020200,1965,
30647666020218,1965,
30664230113712,1965,
30664230121053,1965,
30664230131417,1965,
30664230140236,1965,
30664236027221,1965,
30664236027239,1965,
30664236027247,1965,
30664236027254,1965,
30664236027262,1965,
30664236027270,1965,
30664236027288,1965,
30664236027312,1965,
30664236027320,1965,
30664236027338,1965,
30664236027346,1965,
30664236027353,1965,
30664236027361,1965,
30664236027379,1965,
30664236027387,1965,
30664236027395,1965,
30664236027403,1965,
30664236027411,1965,
30664236027429,1965,
30664236027437,1965,
30664236113393,1965,
30664236116123,1965,
30664310140707,1965,
30664313030038,1965,
30664313030228,1965,
30664313030384,1965,
30664313030616,1965,
30664313032786,1965,
30664313033057,1965,
30664313033115,1965,
30664313033784,1965,
30664313034204,1965,
30664313036712,1965,
30664313038239,1965,
30664316058812,1965,
30664316058820,1965,
30664316058861,1965,
30664316058887,1965,
30664316058895,1965,
30664316058903,1965,
30664316061683,1965,
30664316066815,1965,
30664316085260,1965,
30664490140350,1965,
30664493030624,1965,
30664493030640,1965,
30664496027445,1965,
30664496027452,1965,
30664496027460,1965,
30664496027478,1965,
30664496058911,1965,
30664496068571,1965,
30664496101901,1965,
30664566027486,1965,
30664566027494,1965,
30664566027510,1965,
30664566027536,1965,
30664566027551,1965,
30664566027569,1965,
30664566027577,1965,
30664640100735,1965,
30664640100883,1965,
30664640100891,1965,
30664640100909,1965,
30664640100917,1965,
